timestamp,X,Y,Z
2009-10-02T21:18:41.313628,+307.426220,-1431.490121,+6470.056628
2009-10-02T21:20:21.313627,-232.406617,-877.856804,+6570.642511
2009-10-02T21:22:01.313627,-760.880355,-304.572043,+6581.842525
2009-10-02T21:23:41.313627,-1270.625209,+280.399309,+6503.489615
2009-10-02T21:25:21.313626,-1754.638098,+868.826802,+6336.623213
2009-10-02T21:27:01.313626,-2206.377600,+1452.328497,+6083.477120
2009-10-02T21:28:41.313626,-2619.852387,+2022.488718,+5747.452717
2009-10-02T21:30:21.313626,-2989.700890,+2570.978489,+5333.078030
2009-10-02T21:32:01.313625,-3311.262896,+3089.677853,+4845.951684
2009-10-02T21:33:41.313625,-3580.640998,+3570.796781,+4292.671591
2009-10-02T21:35:21.313625,-3794.750928,+4006.994814,+3680.749900
2009-10-02T21:37:01.313624,-3951.359229,+4391.496378,+3018.513789
2009-10-02T21:38:41.313624,-4049.108875,+4718.200134,+2314.992799
2009-10-02T21:40:21.313624,-4087.529678,+4981.778764,+1579.794717
2009-10-02T21:42:01.313623,-4067.036010,+5177.768260,+822.972455
2009-10-02T21:43:41.313623,-3988.910900,+5302.645386,+54.883724
2009-10-02T21:45:21.313623,-3855.275401,+5353.891233,-713.956147
2009-10-02T21:47:01.313622,-3669.043662,+5330.039145,-1473.024686
2009-10-02T21:48:41.313622,-3433.866853,+5230.703599,-2211.942876
2009-10-02T21:50:21.313622,-3154.063305,+5056.594058,-2920.620774
2009-10-02T21:52:01.313622,-2834.540376,+4809.510065,-3589.399880
2009-10-02T21:53:41.293621,-2480.781991,+4492.388981,-4209.067444
2009-10-02T21:55:21.293621,-2098.465734,+4108.999404,-4771.465872
2009-10-02T21:57:01.293621,-1693.792690,+3664.270708,-5268.856672
2009-10-02T21:58:41.293620,-1273.111505,+3163.986755,-5694.528436
2009-10-02T22:00:21.293620,-842.885957,+2614.762423,-6042.754300
2009-10-02T22:02:01.293620,-409.595623,+2023.952152,-6308.863104
2009-10-02T22:03:41.293619,+20.360445,+1399.550151,-6489.295640
2009-10-02T22:05:21.293619,+440.755409,+750.081700,-6581.647259
2009-10-02T22:07:01.293619,+845.623441,+84.488912,-6584.697257
2009-10-02T22:08:41.293618,+1229.343200,-587.991679,-6498.422604
2009-10-02T22:10:21.293618,+1586.713376,-1257.954590,-6323.995075
2009-10-02T22:12:01.293618,+1913.020974,-1915.953247,-6063.766958
2009-10-02T22:13:41.293617,+2204.103291,-2552.629937,-5721.242086
2009-10-02T22:15:21.293617,+2456.400078,-3158.846763,-5301.034263
2009-10-02T22:17:01.293617,+2666.998678,-3725.818399,-4808.810426
2009-10-02T22:18:41.293617,+2833.667934,-4245.240024,-4251.216747
2009-10-02T22:20:21.293616,+2954.881324,-4709.408764,-3635.793258
2009-10-02T22:22:01.293616,+3029.830725,-5111.341079,-2970.878026
2009-10-02T22:23:41.293616,+3058.428567,-5444.883261,-2265.496291
2009-10-02T22:25:21.293615,+3041.299131,-5704.808953,-1529.238648
2009-10-02T22:27:01.293615,+2979.758603,-5886.905120,-772.130270
2009-10-02T22:28:41.293615,+2875.783898,-5988.044203,-4.491424
2009-10-02T22:30:21.293614,+2731.969965,-6006.237363,+763.207236
2009-10-02T22:32:01.293614,+2551.477798,-5940.672553,+1520.489933
2009-10-02T22:33:41.293614,+2337.974321,-5791.734859,+2257.024766
2009-10-02T22:35:21.293613,+2095.562958,-5561.004927,+2962.768799
2009-10-02T22:37:01.293613,+1828.709165,-5251.239766,+3628.106538
2009-10-02T22:38:41.293613,+1542.160637,-4866.338004,+4243.982285
2009-10-02T22:40:21.293613,+1240.865164,-4411.286206,+4802.023014
2009-10-02T22:42:01.293612,+929.888001,-3892.091403,+5294.651803
2009-10-02T22:43:41.293612,+614.327007,-3315.696496,+5715.189767
2009-10-02T22:45:21.293612,+299.230199,-2689.882507,+6057.941340
2009-10-02T22:47:01.293611,-10.483526,-2023.161925,+6318.266870
2009-10-02T22:48:41.293611,-310.098890,-1324.662145,+6492.640829
2009-10-02T22:50:21.293611,-595.175003,-604.001980,+6578.697573
2009-10-02T22:52:01.293610,-861.609911,+128.840489,+6575.261628
2009-10-02T22:53:41.293610,-1105.699025,+863.664387,+6482.363151
2009-10-02T22:55:21.293610,-1324.185889,+1590.186369,+6301.237792
2009-10-02T22:57:01.293609,-1514.305329,+2298.182560,+6034.312736
2009-10-02T22:58:41.293609,-1673.818904,+2977.631377,+5685.177311
2009-10-02T23:00:21.293609,-1801.041550,+3618.855200,+5258.538169
2009-10-02T23:02:01.293608,-1894.858735,+4212.658991,+4760.161838
2009-10-02T23:03:41.293608,-1954.735673,+4750.465962,+4196.801247
2009-10-02T23:05:21.293608,-1980.716020,+5224.445430,+3576.107906
2009-10-02T23:07:01.293608,-1973.411886,+5627.632826,+2906.530497
2009-10-02T23:08:41.293607,-1933.984087,+5954.036625,+2197.200107
2009-10-02T23:10:21.293607,-1864.113228,+6198.733395,+1457.805232
2009-10-02T23:12:01.293607,-1765.961400,+6357.946720,+698.456856
2009-10-02T23:13:41.293606,-1642.125704,+6429.109921,-70.453307
2009-10-02T23:15:21.293606,-1495.585178,+6410.909416,-838.399421
2009-10-02T23:17:01.293606,-1329.641093,+6303.310899,-1594.872794
2009-10-02T23:18:41.293605,-1147.850780,+6107.559794,-2329.533309
2009-10-02T23:20:21.293605,-953.959417,+5826.162017,-3032.354307
2009-10-02T23:22:01.293605,-751.829213,+5462.846698,-3693.760703
2009-10-02T23:23:41.293604,-545.368393,+5022.511715,-4304.761240
2009-10-02T23:25:21.293604,-338.460773,+4511.150487,-4857.070101
2009-10-02T23:27:01.293604,-134.897082,+3935.764765,-5343.216916
2009-10-02T23:28:41.293604,+61.690925,+3304.263035,-5756.644876
2009-10-02T23:30:21.293603,+247.891997,+2625.346302,-6091.794449
2009-10-02T23:32:01.293603,+420.570697,+1908.384686,-6344.171356
2009-10-02T23:33:41.293603,+576.917563,+1163.287931,-6510.401755
2009-10-02T23:35:21.293602,+714.492935,+400.368411,-6588.272584
2009-10-02T23:37:01.293602,+831.263079,-369.799576,-6576.757383
2009-10-02T23:38:41.293602,+925.628598,-1136.524830,-6476.027258
2009-10-02T23:40:21.293601,+996.445924,-1889.143518,-6287.446671
2009-10-02T23:42:01.293601,+1043.040191,-2617.162627,-6013.555828
2009-10-02T23:43:41.293601,+1065.211933,-3310.403958,-5658.042666
2009-10-02T23:45:21.293600,+1063.233387,-3959.147165,-5225.696639
2009-10-02T23:47:01.293600,+1037.838168,-4554.265406,-4722.347632
2009-10-02T23:48:41.293600,+990.203180,-5087.355111,-4154.793437
2009-10-02T23:50:21.293599,+921.922238,-5550.858603,-3530.712504
2009-10-02T23:52:01.293599,+834.972507,-5938.175611,-2858.563142
2009-10-02T23:53:41.293599,+731.673880,-6243.762449,-2147.471607
2009-10-02T23:55:21.293599,+614.642550,-6463.217533,-1407.108982
2009-10-02T23:57:01.293598,+486.738490,-6593.350099,-647.557996
2009-10-02T23:58:41.293598,+351.008544,-6632.230297,+120.826746
2009-10-02T00:03:40.000000,+171.068232,-6627.272815,+408.628862
2009-10-02T00:20:20.000000,-811.636084,-2193.827277,+6208.582155
2009-10-02T00:37:00.000000,+29.985373,+4905.603328,+4465.401375
2009-10-02T00:53:40.000000,+1424.532238,+5888.769887,-2710.767295
2009-10-02T01:10:20.000000,+710.176619,-321.666235,-6593.201097
2009-10-02T01:27:00.000000,-1724.146883,-5915.506627,-2481.546400
2009-10-02T01:43:40.000000,-2347.782313,-4123.631929,+4641.169327
2009-10-02T02:00:20.000000,+486.707406,+2501.919815,+6123.340524
2009-10-02T02:17:00.000000,+3444.605233,+5670.214494,+161.422520
2009-10-02T02:33:40.000000,+2172.457184,+1832.172735,-5999.128023
2009-10-02T02:50:20.000000,-2420.826400,-3797.959487,-4881.124412
2009-10-02T03:07:00.000000,-4535.553709,-4344.062215,+2157.348912
2009-10-02T03:23:40.000000,-858.713179,+259.286116,+6572.283694
2009-10-02T03:40:20.000000,+4457.760746,+3891.196021,+3001.281253
2009-10-02T03:57:00.000000,+4519.733426,+2407.236759,-4223.353545
2009-10-02T04:13:40.000000,-1296.273129,-1576.072194,-6318.499205
2009-10-02T04:30:20.000000,-5932.112790,-2891.937861,-752.620426
2009-10-02T04:47:00.000000,-3307.498695,-558.046311,+5725.363860
2009-10-02T05:03:40.000000,+3661.396868,+1751.552392,+5246.424647
2009-10-02T05:20:20.000000,+6318.543268,+1234.100121,-1613.727681
2009-10-02T05:37:00.000000,+1136.462652,-597.262880,-6513.200844
2009-10-02T05:53:40.000000,-5573.882646,-839.420874,-3513.809069
2009-10-02T06:10:20.000000,-5463.121835,+415.675081,+3749.077618
2009-10-02T06:27:00.000000,+1375.548385,+660.109876,+6454.812592
2009-10-02T06:43:40.000000,+6458.910079,-764.911287,+1315.437282
2009-10-02T07:00:20.000000,+3548.808065,-1419.916903,-5426.739911
2009-10-02T07:17:00.000000,-3578.338629,+376.881028,-5581.601056
2009-10-02T07:33:40.000000,-6097.668419,+2421.334537,+1032.558081
2009-10-02T07:50:20.000000,-1157.912981,+1355.464987,+6390.060769
2009-10-02T08:07:00.000000,+4849.353011,-2150.142726,+3983.646992
2009-10-02T08:23:40.000000,+4618.785872,-3467.095324,-3270.851456
2009-10-02T08:40:20.000000,-1068.708405,-147.127083,-6550.963408
2009-10-02T08:57:00.000000,-4917.418766,+4047.300858,-1888.006915
2009-10-02T09:13:40.000000,-2549.185621,+3448.240196,+5065.726770
2009-10-02T09:30:20.000000,+2474.817851,-1866.524443,+5863.688644
2009-10-02T09:47:00.000000,+3852.565919,-5383.176590,-468.383508
2009-10-02T10:03:40.000000,+526.991490,-2222.614513,-6232.714904
2009-10-02T10:20:20.000000,-2745.619190,+4111.116405,-4436.039824
2009-10-02T10:37:00.000000,-2121.325079,+5663.850669,+2741.508632
2009-10-02T10:53:40.000000,+779.695545,+98.040620,+6586.304160
2009-10-02T11:10:20.000000,+1893.527784,-5877.132328,+2427.875968
2009-10-02T11:27:00.000000,+359.452843,-4686.033620,-4687.029943
2009-10-02T11:43:40.000000,-1007.521843,+2397.188280,-6110.124587
2009-10-02T12:00:20.000000,-330.815189,+6633.180581,-125.047180
2009-10-02T12:17:00.000000,+768.725369,+2705.296845,+6009.817707
2009-10-02T12:33:40.000000,+122.898555,-4530.658952,+4843.406521
2009-10-02T12:50:20.000000,-1315.171152,-6116.561861,-2215.125137
2009-10-02T13:07:00.000000,-842.532910,-209.533326,-6581.713799
2009-10-02T13:23:40.000000,+1514.861081,+5746.956544,-2967.206934
2009-10-02T13:40:20.000000,+2382.683535,+4511.347415,+4247.428729
2009-10-02T13:57:00.000000,-205.181564,-2062.938368,+6300.341472
2009-10-02T14:13:40.000000,-3289.526068,-5720.998487,+695.154715
2009-10-02T14:30:20.000000,-2395.383558,-2273.103203,-5758.058923
2009-10-02T14:47:00.000000,+2075.516485,+3538.098495,-5223.358294
2009-10-02T15:03:40.000000,+4534.724459,+4564.534564,+1646.058394
2009-10-02T15:20:20.000000,+1250.975977,+121.419939,+6513.463741
2009-10-02T15:37:00.000000,-4159.142410,-3833.178728,+3466.846992
2009-10-02T15:53:40.000000,-4725.758971,-2698.407151,-3799.896820
2009-10-02T16:10:20.000000,+816.379337,+1346.615065,-6450.298237
2009-10-02T16:27:00.000000,+5788.186328,+2997.528266,-1280.311014
2009-10-02T16:43:40.000000,+3710.640127,+807.313880,+5442.424211
2009-10-02T17:00:20.000000,-3203.526598,-1704.412316,+5551.891102
2009-10-02T17:17:00.000000,-6392.112473,-1411.479938,-1091.132421
2009-10-02T17:33:40.000000,-1661.596004,+482.867553,-6408.845729
2009-10-02T17:50:20.000000,+5253.820284,+944.480139,-3953.318352
2009-10-02T18:07:00.000000,+5756.083652,-277.578919,+3297.953904
2009-10-02T18:23:40.000000,-835.900351,-718.964045,+6540.202804
2009-10-02T18:40:20.000000,-6348.776415,+593.716945,+1833.502797
2009-10-02T18:57:00.000000,-3996.417279,+1416.057954,-5106.906683
2009-10-02T19:13:40.000000,+3144.330225,-169.441194,-5847.014746
2009-10-02T19:30:20.000000,+6213.121947,-2294.686296,+502.176550
2009-10-02T19:47:00.000000,+1656.511080,-1531.461074,+6239.003637
2009-10-02T20:03:40.000000,-4600.700505,+1875.095615,+4394.832385
2009-10-02T20:20:20.000000,-4907.175891,+3484.019604,-2798.049445
2009-10-02T20:37:00.000000,+639.535477,+483.688773,-6590.688650
2009-10-02T20:53:40.000000,+4882.599433,-3816.753372,-2392.691243
2009-10-02T21:10:20.000000,+2912.632225,-3662.154798,+4707.977607
2009-10-02T21:27:00.000000,-2200.678998,+1444.731555,+6087.348410
2009-10-02T21:43:40.000000,-3990.302505,+5301.477839,+65.001474
2009-10-02T22:00:20.000000,-848.484926,+2622.149377,-6038.764948
2009-10-02T22:17:00.000000,+2664.550741,-3718.770235,-4815.610588
2009-10-02T22:33:40.000000,+2340.930057,-5794.188411,+2247.672180
2009-10-02T22:50:20.000000,-591.597806,-613.424100,+6578.154422
2009-10-02T23:07:00.000000,-1973.714535,+5622.895568,+2915.466328
2009-10-02T23:23:40.000000,-548.050334,+5028.675408,-4297.214991
2009-10-02T23:40:20.000000,+995.683532,-1879.542343,-6290.437515
2009-10-02T23:57:00.000000,+488.449744,-6592.246502,-657.462455
